ТТ;Тип;Код МО;Наименование МО;Адрес;н1;к1;н2;к2;н3;к3;Подпись;Общее МО
*001-1702*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1703*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1704*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1705*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1706*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1707*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1708*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1709*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1710*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1711*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1712*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1713*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1714*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
*001-1715*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 69 Департамента здравоохранения города Москвы"", Филиал № 3";г. Москва, ул. Винокурова, д. 4, корп. 3;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 69 ДЗМ»;ДГП69
