ТТ;Тип;Код МО;Наименование МО;Адрес;н1;к1;н2;к2;н3;к3;Подпись;Общее МО
*004-1828*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1829*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1830*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1831*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1832*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1833*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1834*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1835*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1836*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1837*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-1838*;Тип 2;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 7 Департамента здравоохранения города Москвы"", Филиал № 4";г. Москва, ул. 2-я Владимирская, д. 29А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 7 ДЗМ»;ДГП7
*004-2126*;Тип 1;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 86 Департамента здравоохранения города Москвы"", Филиал № 2";г. Москва, ул. Дегунинская, д. 8А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 86 ДЗМ»;ДГП86
*004-2127*;Тип 1;;"Государственное бюджетное учреждение здравоохранения города Москвы ""Детская городская поликлиника № 86 Департамента здравоохранения города Москвы"", Филиал № 2";г. Москва, ул. Дегунинская, д. 8А;01.02.2024;29.02.2024;01.03.2024;31.03.2024;01.04.2024;30.04.2024;ГБУЗ «ДГП № 86 ДЗМ»;ДГП86
